Timestamp,rectus femoris,biceps femoris,vastus internus,semitendinosus
6.695000000000000284e+00,3.482048795210530845e-02,2.450790158672226937e-01,2.878164691661393854e-02,4.779461874790249531e-01
6.695999999999999730e+00,3.491287668356458929e-02,2.447921336499643274e-01,2.884035813390862027e-02,4.785294709891814713e-01
6.697000000000000064e+00,3.500626582750231836e-02,2.444988102767772509e-01,2.890019755707673790e-02,4.789242312271245749e-01
6.698000000000000398e+00,3.510056386943607998e-02,2.442034295576232528e-01,2.896091795228705051e-02,4.791295592403780890e-01
6.698999999999999844e+00,3.519565577356574548e-02,2.439103223539610954e-01,2.902225071651995392e-02,4.791457609047056754e-01
6.700000000000000178e+00,3.529142140032596325e-02,2.436235974528862536e-01,2.908392893399706566e-02,4.789740237889876795e-01
6.700999999999999623e+00,3.538775378018099022e-02,2.433471466634297420e-01,2.914571600577588184e-02,4.786167678678545090e-01
6.701999999999999957e+00,3.548456119900018912e-02,2.430847840891267320e-01,2.920741838788678754e-02,4.780781822946994497e-01
6.703000000000000291e+00,3.558174886975602746e-02,2.428404309410578943e-01,2.926889431805646674e-02,4.773643558087081185e-01
6.703999999999999737e+00,3.567919460068754572e-02,2.426181638567578569e-01,2.933007088534620235e-02,4.764831734408035424e-01
6.705000000000000071e+00,3.577673257008837787e-02,2.424221031396837922e-01,2.939094218090410396e-02,4.754441165197840213e-01
6.706000000000000405e+00,3.587416422043580161e-02,2.422563099751285920e-01,2.945152980611593155e-02,4.742577387203827377e-01
6.706999999999999851e+00,3.597129630246936882e-02,2.421247692225433068e-01,2.951184351072113493e-02,4.729348380897616111e-01
6.708000000000000185e+00,3.606796883957751054e-02,2.420313752586765454e-01,2.957188136204114137e-02,4.714857398177488279e-01
6.708999999999999631e+00,3.616405128618452314e-02,2.419798856587163371e-01,2.963165501925735940e-02,4.699199794255288776e-01
6.709999999999999964e+00,3.625941636611129670e-02,2.419739125896386567e-01,2.969120164265087042e-02,4.682462725186607444e-01
6.711000000000000298e+00,3.635390666964204848e-02,2.420169697064393499e-01,2.975056929021792709e-02,4.664725773657051877e-01
6.711999999999999744e+00,3.644732139312812508e-02,2.421125127397198151e-01,2.980979960223478081e-02,4.646062047761108094e-01
6.713000000000000078e+00,3.653943487580690874e-02,2.422639222934927783e-01,2.986893001629492908e-02,4.626539562889446233e-01
6.714000000000000412e+00,3.663001445675872353e-02,2.424744445026226491e-01,2.992800173007945791e-02,4.606222539980472930e-01
6.714999999999999858e+00,3.671882181435750375e-02,2.427471588609655395e-01,2.998705345989521875e-02,4.585172437072364549e-01
6.716000000000000192e+00,3.680562762501721902e-02,2.430849519452236984e-01,3.004610510976829518e-02,4.563448954924783085e-01
6.716999999999999638e+00,3.689023985067173272e-02,2.434904182237369874e-01,3.010514574251534764e-02,4.541111760690891841e-01
6.717999999999999972e+00,3.697251166838339681e-02,2.439657404775288640e-01,3.016413402181948936e-02,4.518223424288020929e-01
6.719000000000000306e+00,3.705233004084414195e-02,2.445126592641257701e-01,3.022300944604449507e-02,4.494852883419075407e-01
6.719999999999999751e+00,3.712960203692290684e-02,2.451325899596542846e-01,3.028170982108100567e-02,4.471077272423801263e-01
6.721000000000000085e+00,3.720424246979450733e-02,2.458268854252568525e-01,3.034018790481244135e-02,4.446980130983387292e-01
6.722000000000000419e+00,3.727616398586168500e-02,2.465970942493892759e-01,3.039841384448374942e-02,4.422646951143078820e-01
6.722999999999999865e+00,3.734526264306372439e-02,2.474449987011951568e-01,3.045635997206227324e-02,4.398161451057732707e-01
6.724000000000000199e+00,3.741139823578339130e-02,2.483724069012538949e-01,3.051397865416453567e-02,4.373603921819704254e-01
6.724999999999999645e+00,3.747437975456735515e-02,2.493808864336139741e-01,3.057118693930110237e-02,4.349050058415210307e-01
6.725999999999999979e+00,3.753396249068687712e-02,2.504716052265568704e-01,3.062786775161330244e-02,4.324569577475568249e-01
6.727000000000000313e+00,3.758986882846857003e-02,2.516453077666486737e-01,3.068387629246726797e-02,4.300225368869759479e-01
6.727999999999999758e+00,3.764183338202494594e-02,2.529023820264660882e-01,3.073903610541773787e-02,4.276073933554239703e-01
6.729000000000000092e+00,3.768964329473034613e-02,2.542429210848204946e-01,3.079314294399568275e-02,4.252167841138971283e-01
6.730000000000000426e+00,3.773314953038611058e-02,2.556667102754177634e-01,3.084599727732718899e-02,4.228559644219578306e-01
6.730999999999999872e+00,3.777224885557971951e-02,2.571732161117321613e-01,3.089744595308028391e-02,4.205303843057092150e-01
6.732000000000000206e+00,3.780686071888814115e-02,2.587616388258692779e-01,3.094740270061296580e-02,4.182454360961710416e-01
6.732999999999999652e+00,3.783693897813865392e-02,2.604309259193275938e-01,3.099583903391295303e-02,4.160060420889536981e-01
6.733999999999999986e+00,3.786250816710018396e-02,2.621797257993209729e-01,3.104276139945937041e-02,4.138164598217776713e-01
6.735000000000000320e+00,3.788366182084730582e-02,2.640064450934427320e-01,3.108821380071891474e-02,4.116802807973394818e-01
6.735999999999999766e+00,3.790051059905955033e-02,2.659094205669361166e-01,3.113231562521405135e-02,4.096005207910178303e-01
6.737000000000000099e+00,3.791313201207762579e-02,2.678869806725017177e-01,3.117528217882238259e-02,4.075798556598520528e-01
6.738000000000000433e+00,3.792155478760285414e-02,2.699373262169027510e-01,3.121739596017492763e-02,4.056209867433027139e-01
6.738999999999999879e+00,3.792576293471024845e-02,2.720584634159781134e-01,3.125895922559587814e-02,4.037269513199034932e-01
6.740000000000000213e+00,3.792569582369070130e-02,2.742483183625094023e-01,3.130026085769056082e-02,4.019011859378134877e-01
6.740999999999999659e+00,3.792124327254182969e-02,2.765048271596642349e-01,3.134155976040719355e-02,4.001472857316720200e-01
6.741999999999999993e+00,3.791224830475296154e-02,2.788258317498869543e-01,3.138307385213617157e-02,3.984686291388228607e-01
6.743000000000000327e+00,3.789852702139333285e-02,2.812089003073260374e-01,3.142497256308739162e-02,3.968681452625033579e-01
6.743999999999999773e+00,3.787990639467916920e-02,2.836512338325534177e-01,3.146737465251142618e-02,3.953483712114665982e-01
6.745000000000000107e+00,3.785626897053118167e-02,2.861496408888163367e-01,3.151034763881402356e-02,3.939117963995685812e-01
6.746000000000000441e+00,3.782758730259608987e-02,2.887005028113747707e-01,3.155391155634294093e-02,3.925613257236422182e-01
6.746999999999999886e+00,3.779393552526848221e-02,2.912997864126284364e-01,3.159805318256656004e-02,3.913005893044906869e-01
6.748000000000000220e+00,3.775547859042211601e-02,2.939432396301576156e-01,3.164274181032299821e-02,3.901339848209129935e-01
6.748999999999999666e+00,3.771244776578906027e-02,2.966267410474757171e-01,3.168793113497591490e-02,3.890664898313988540e-01
6.750000000000000000e+00,3.766510293395965159e-02,2.993465319847972705e-01,3.173354812953592397e-02,3.881032715183029835e-01
6.751000000000000334e+00,3.761369387447503071e-02,3.020991139203528797e-01,3.177948027230271394e-02,3.872492219464792051e-01
6.751999999999999780e+00,3.755845024715805808e-02,3.048809525139604126e-01,3.182556697105152349e-02,3.865086571567404317e-01
6.753000000000000114e+00,3.749960087419251104e-02,3.076882767207830272e-01,3.187159440658948739e-02,3.858852598645069465e-01
6.753999999999999559e+00,3.743739180785262549e-02,3.105170307326668433e-01,3.191729321396308272e-02,3.853821135042121981e-01
6.754999999999999893e+00,3.737209189137119525e-02,3.133628434435810073e-01,3.196235092342351869e-02,3.850016762106348578e-01
6.756000000000000227e+00,3.730399934330107942e-02,3.162209407719217547e-01,3.200645062649221800e-02,3.847457145828197533e-01
6.756999999999999673e+00,3.723344143768981401e-02,3.190860497917829552e-01,3.204931803978721544e-02,3.846152988908667636e-01
6.758000000000000007e+00,3.716074802917965214e-02,3.219523590159033000e-01,3.209074626216167070e-02,3.846109106282896706e-01
6.759000000000000341e+00,3.708621590411696062e-02,3.248135522047211343e-01,3.213058943844210313e-02,3.847326479608216276e-01
6.759999999999999787e+00,3.701009331578804934e-02,3.276629166434575358e-01,3.216875066772842406e-02,3.849804944697344244e-01
6.761000000000000121e+00,3.693259449439257464e-02,3.304935511487488986e-01,3.220520356004617779e-02,3.853545662929950821e-01
6.761999999999999567e+00,3.685393450461715154e-02,3.332986193151404319e-01,3.224003316975584954e-02,3.858551418327854643e-01
6.762999999999999901e+00,3.677435298624882193e-02,3.360715168092509586e-01,3.227342874835285869e-02,3.864824377078378559e-01
6.764000000000000234e+00,3.669410798313715860e-02,3.388059575892823361e-01,3.230561939156547518e-02,3.872364375807449410e-01
6.764999999999999680e+00,3.661346297666449867e-02,3.414960435943278916e-01,3.233681551880394217e-02,3.881169210474251785e-01
6.766000000000000014e+00,3.653269354482852060e-02,3.441363296821953188e-01,3.236718456134486666e-02,3.891234418292213171e-01
6.767000000000000348e+00,3.645210959513834476e-02,3.467218722456192337e-01,3.239684478212120217e-02,3.902551370636389572e-01
6.767999999999999794e+00,3.637207099909407076e-02,3.492482154870112376e-01,3.242587681448737269e-02,3.915105786123042053e-01
6.769000000000000128e+00,3.629297555041834794e-02,3.517115208614827737e-01,3.245435395781160609e-02,3.928877973721814909e-01
6.769999999999999574e+00,3.621522208465820236e-02,3.541091298789608710e-01,3.248236832820808329e-02,3.943843725599608940e-01
6.770999999999999908e+00,3.613917841026822314e-02,3.564401598625943635e-01,3.251003125657955101e-02,3.959975130682421574e-01
6.772000000000000242e+00,3.606517210542516810e-02,3.587053783390431461e-01,3.253745577702890635e-02,3.977241206122320016e-01
6.772999999999999687e+00,3.599350155708049698e-02,3.609063511010880965e-01,3.256474770653262907e-02,3.995607472586168996e-01
6.774000000000000021e+00,3.592446069862900715e-02,3.630446041925179945e-01,3.259201017408192708e-02,4.015035010019524231e-01
6.775000000000000355e+00,3.585835590099382270e-02,3.651213320564708487e-01,3.261935255571766362e-02,4.035481088876922695e-01
6.775999999999999801e+00,3.579549481829349261e-02,3.671375321423791527e-01,3.264690798093529411e-02,4.056900960978716553e-01
6.777000000000000135e+00,3.573616442898512602e-02,3.690942354326225971e-01,3.267485177977068334e-02,4.079247893896899568e-01
6.777999999999999581e+00,3.568062198037742772e-02,3.709926942367581804e-01,3.270340058865098265e-02,4.102471145052699053e-01
6.778999999999999915e+00,3.562909372969524924e-02,3.728344646349787683e-01,3.273279126884610229e-02,4.126514943650216316e-01
6.780000000000000249e+00,3.558177694286983328e-02,3.746212881680630602e-01,3.276325487720514046e-02,4.151320296385740405e-01
6.780999999999999694e+00,3.553884512635937382e-02,3.763549126274053358e-01,3.279499833180788554e-02,4.176828589044689899e-01
6.782000000000000028e+00,3.550044400146345341e-02,3.780372052200402511e-01,3.282820010678875328e-02,4.202984469682803370e-01
6.783000000000000362e+00,3.546667911545843543e-02,3.796705341380250398e-01,3.286302448925233766e-02,4.229735958660661432e-01
6.783999999999999808e+00,3.543761193620564159e-02,3.812579568451235357e-01,3.289965043757232116e-02,4.257033553812767379e-01
6.785000000000000142e+00,3.541326624945851514e-02,3.828029862738288602e-01,3.293828998043084322e-02,4.284832167834002337e-01
6.785999999999999588e+00,3.539363544696938479e-02,3.843092279573335768e-01,3.297917572299619710e-02,4.313094272031183229e-01
6.786999999999999922e+00,3.537869308406035862e-02,3.857802209673577565e-01,3.302254111857480523e-02,4.341788754025779906e-01
6.788000000000000256e+00,3.536840753801434589e-02,3.872193881944285265e-01,3.306862452574001882e-02,4.370885560440823658e-01
6.788999999999999702e+00,3.536274723414981058e-02,3.886298668637792053e-01,3.311768407249351259e-02,4.400351070186964697e-01
6.790000000000000036e+00,3.536167580922579962e-02,3.900142933213089358e-01,3.316999924937674704e-02,4.430146706001558687e-01
6.791000000000000369e+00,3.536514705495259758e-02,3.913747139232843231e-01,3.322586161563178403e-02,4.460229928064958771e-01
6.791999999999999815e+00,3.537309619886597895e-02,3.927125819930363804e-01,3.328557000528119258e-02,4.490556494643023755e-01
6.793000000000000149e+00,3.538543260314794270e-02,3.940287471882771286e-01,3.334943175264567378e-02,4.521083659091514884e-01
6.793999999999999595e+00,3.540205345348759053e-02,3.953235202420154470e-01,3.341775485276452656e-02,4.551773588241393997e-01
6.794999999999999929e+00,3.542288086115881474e-02,3.965969102221651443e-01,3.349083063670206528e-02,4.582595162807028277e-01
6.796000000000000263e+00,3.544790458570151043e-02,3.978488937962195715e-01,3.356892365482678359e-02,4.613522476684162044e-01
6.796999999999999709e+00,3.547720059774658180e-02,3.990794646004064972e-01,3.365226982431138852e-02,4.644530715091467754e-01
6.798000000000000043e+00,3.551090087986702448e-02,4.002884686239393530e-01,3.374107105968864734e-02,4.675592724534367584e-01
6.799000000000000377e+00,3.554913704776160172e-02,4.014755312713785274e-01,3.383548737018830105e-02,4.706679556570160239e-01
6.799999999999999822e+00,3.559200563211065843e-02,4.026401888241250004e-01,3.393563965650978759e-02,4.737764975477571916e-01
6.801000000000000156e+00,3.563956293163157707e-02,4.037819557376020052e-01,3.404162734805209894e-02,4.768829961662892636e-01
6.801999999999999602e+00,3.569182690454644757e-02,4.049002465621612257e-01,3.415354435808143352e-02,4.799863001866467860e-01
6.802999999999999936e+00,3.574877626366520372e-02,4.059944258621427937e-01,3.427147686567998119e-02,4.830856002209468203e-01
6.804000000000000270e+00,3.581035161756710578e-02,4.070639461187279817e-01,3.439549396616423810e-02,4.861799013085159049e-01
6.804999999999999716e+00,3.587645916461483508e-02,4.081082835528850872e-01,3.452565272245645966e-02,4.892677017914985882e-01
6.806000000000000050e+00,3.594697002147577425e-02,4.091269146029283821e-01,3.466201446681407145e-02,4.923469722311251684e-01
6.807000000000000384e+00,3.602171564681133642e-02,4.101196069924786247e-01,3.480465383713073763e-02,4.954152324756145864e-01
6.807999999999999829e+00,3.610048470907285117e-02,4.110865567531859499e-01,3.495365423683309547e-02,4.984695061802257854e-01
6.809000000000000163e+00,3.618302211901740228e-02,4.120280510037321875e-01,3.510909643402786856e-02,5.015061778212458465e-01
6.809999999999999609e+00,3.626903952519418967e-02,4.129441117646568404e-01,3.527105125582475492e-02,5.045209025848680362e-01
6.810999999999999943e+00,3.635823775198093744e-02,4.138344882967864846e-01,3.543958426961077435e-02,5.075085894269388831e-01
6.812000000000000277e+00,3.645031655721121117e-02,4.146987995079213229e-01,3.561476498370010069e-02,5.104633505864083487e-01
6.812999999999999723e+00,3.654496786310824918e-02,4.155365444606872738e-01,3.579666350520269852e-02,5.133784226283245600e-01
6.814000000000000057e+00,3.664186731716867484e-02,4.163470455808767623e-01,3.598533167943824412e-02,5.162461442338027728e-01
6.815000000000000391e+00,3.674066027122689648e-02,4.171295697351563025e-01,3.618078043115867393e-02,5.190579966292833136e-01
6.815999999999999837e+00,3.684094740172926680e-02,4.178835936128460493e-01,3.638296426006051160e-02,5.218047827273195605e-01
6.817000000000000171e+00,3.694229072015323828e-02,4.186088794527156320e-01,3.659178008501115520e-02,5.244770900166761951e-01
6.817999999999999616e+00,3.704424252801803014e-02,4.193052320765475738e-01,3.680707958288698123e-02,5.270660068712201829e-01
6.818999999999999950e+00,3.714638752460069221e-02,4.199723449814486420e-01,3.702868109958018517e-02,5.295638637847205343e-01
6.820000000000000284e+00,3.724838349144736493e-02,4.206100952429877027e-01,3.725636810813422184e-02,5.319646468315681886e-01
6.820999999999999730e+00,3.734997188023773951e-02,4.212189849732956848e-01,3.748988175565726860e-02,5.342637887464690705e-01
6.822000000000000064e+00,3.745094431977651073e-02,4.218003507268435204e-01,3.772892863604160318e-02,5.364575755508159682e-01
6.823000000000000398e+00,3.755109531667417955e-02,4.223563270476216602e-01,3.797320009072604335e-02,5.385428661880140577e-01
6.823999999999999844e+00,3.765020345361978771e-02,4.228895512098898579e-01,3.822237623228855879e-02,5.405173193551647826e-01
6.825000000000000178e+00,3.774805355397750639e-02,4.234027334321525116e-01,3.847611294538214044e-02,5.423796853822632213e-01
6.825999999999999623e+00,3.784448296999302908e-02,4.238984466494734593e-01,3.873402761645979714e-02,5.441299627600379996e-01
6.826999999999999957e+00,3.793941955913238823e-02,4.243791323243071845e-01,3.899568850312591650e-02,5.457694583409118394e-01
6.828000000000000291e+00,3.803288302666078813e-02,4.248470074996273937e-01,3.926060850915902289e-02,5.473005701813360435e-01
6.828999999999999737e+00,3.812495031305777882e-02,4.253038597055663339e-01,3.952824784163676275e-02,5.487262148375988691e-01
6.830000000000000071e+00,3.821571093132782732e-02,4.257509317660423398e-01,3.979804414107120797e-02,5.500492398829825991e-01
6.831000000000000405e+00,3.830524767230775868e-02,4.261889643631984192e-01,4.006947050982180569e-02,5.512721019583133319e-01
6.831999999999999851e+00,3.839366215290388601e-02,4.266183280640310493e-01,4.034207094469195731e-02,5.523967087328673919e-01
6.833000000000000185e+00,3.848111602843229395e-02,4.270390744403128602e-01,4.061544332926950857e-02,5.534243966422655037e-01
6.833999999999999631e+00,3.856784251295894417e-02,4.274508584374268616e-01,4.088920666715917251e-02,5.543560946522370081e-01
6.834999999999999964e+00,3.865412602952891102e-02,4.278528774321517236e-01,4.116299059569505925e-02,5.551924233937024500e-01
6.836000000000000298e+00,3.874027406281411318e-02,4.282438562861273224e-01,4.143644388872992634e-02,5.559335848347066733e-01
6.836999999999999744e+00,3.882659026665787744e-02,4.286220972481644687e-01,4.170923464915059220e-02,5.565792741980185587e-01
6.838000000000000078e+00,3.891335057910304956e-02,4.289856942759548986e-01,4.198102688256139664e-02,5.571287099708501778e-01
6.839000000000000412e+00,3.900078760440901099e-02,4.293328017471720881e-01,4.225146257483263640e-02,5.575806965447432928e-01
6.839999999999999858e+00,3.908908699578911294e-02,4.296617060347390216e-01,4.252019524504715986e-02,5.579339178401157007e-01
6.841000000000000192e+00,3.917839293089354913e-02,4.299706075063146060e-01,4.278697436898321743e-02,5.581876685834954444e-01
6.841999999999999638e+00,3.926881464139230643e-02,4.302573346313460778e-01,4.305172262996433824e-02,5.583426984473137678e-01
6.842999999999999972e+00,3.936043723041156295e-02,4.305193800395605841e-01,4.331454615369564887e-02,5.584016124872974718e-01
6.844000000000000306e+00,3.945333620669562447e-02,4.307543147323419364e-01,4.357567384910795288e-02,5.583685544707889248e-01
6.844999999999999751e+00,3.954758048195555070e-02,4.309601190515030544e-01,4.383537156646587912e-02,5.582484936640490503e-01
6.846000000000000085e+00,3.964324121380567029e-02,4.311350851202649381e-01,4.409387931062418164e-02,5.580469846142954715e-01
6.847000000000000419e+00,3.974044389000597199e-02,4.312776412327469222e-01,4.435139134486960899e-02,5.577706511798768974e-01
6.847999999999999865e+00,3.983942710184666669e-02,4.313865664417144696e-01,4.460807766968299948e-02,5.574274774288302536e-01
6.849000000000000199e+00,3.994052911219470037e-02,4.314614275309799907e-01,4.486413337013806651e-02,5.570263377260489257e-01
6.849999999999999645e+00,4.004411768483260442e-02,4.315027623939288182e-01,4.511982136113468211e-02,5.565763132878119857e-01
6.850999999999999979e+00,4.015054299328787990e-02,4.315118634724072755e-01,4.537548760794510999e-02,5.560863160496262170e-01
6.852000000000000313e+00,4.026013387935447468e-02,4.314904288268111565e-01,4.563155811326239514e-02,5.555649068540206015e-01
6.852999999999999758e+00,4.037319961286438968e-02,4.314403066089484984e-01,4.588851305234030453e-02,5.550201010575578353e-01
6.854000000000000092e+00,4.049001467680775346e-02,4.313633265015557883e-01,4.614683468876551453e-02,5.544591869643953341e-01
6.855000000000000426e+00,4.061080939622187941e-02,4.312612910495091101e-01,4.640696353462947510e-02,5.538886308595875052e-01
6.855999999999999872e+00,4.073579268400671916e-02,4.311361872839238329e-01,4.666929709441869356e-02,5.533140683826357487e-01
6.857000000000000206e+00,4.086520130127506423e-02,4.309903655789725785e-01,4.693421954372592464e-02,5.527403915061579465e-01
6.857999999999999652e+00,4.099934011323166233e-02,4.308263589113909831e-01,4.720212317770238614e-02,5.521719678028998990e-01
6.858999999999999986e+00,4.113857387104215974e-02,4.306464881924477739e-01,4.747340369428126872e-02,5.516128720632006432e-01
6.860000000000000320e+00,4.128328734384638377e-02,4.304527307577389328e-01,4.774844056601075526e-02,5.510669005477166760e-01
6.860999999999999766e+00,4.143386546466286402e-02,4.302469067930009827e-01,4.802757785844652405e-02,5.505374464679464452e-01
6.862000000000000099e+00,4.159069479179876988e-02,4.300308046959921970e-01,4.831111141093577532e-02,5.500275674054722064e-01
6.863000000000000433e+00,4.175415983064555137e-02,4.298060683573278751e-01,4.859928339843907347e-02,5.495402588369328045e-01
6.863999999999999879e+00,4.192463079867918274e-02,4.295740980389359254e-01,4.889228918500087423e-02,5.490786652863048900e-01
6.865000000000000213e+00,4.210245012818588511e-02,4.293362466499345276e-01,4.919029930781342042e-02,5.486461193982129503e-01
6.865999999999999659e+00,4.228793152743045430e-02,4.290941318833808027e-01,4.949348106084665300e-02,5.482460096905880098e-01
6.866999999999999993e+00,4.248136854898762471e-02,4.288496605196396860e-01,4.980199206349437274e-02,5.478814751943541506e-01
6.868000000000000327e+00,4.268302882714743868e-02,4.286047805960296886e-01,5.011594648874604513e-02,5.475550671941811220e-01
6.868999999999999773e+00,4.289314012217301797e-02,4.283612732561939973e-01,5.043538593281808591e-02,5.472686113061042690e-01
6.870000000000000107e+00,4.311188169751115767e-02,4.281207501251288461e-01,5.076026929009137822e-02,5.470233261761384691e-01
6.871000000000000441e+00,4.333937086870472133e-02,4.278848512103579638e-01,5.109047843120643334e-02,5.468200050756635289e-01
6.871999999999999886e+00,4.357564795129480889e-02,4.276554261614302632e-01,5.142584153263135560e-02,5.466591653725924038e-01
6.873000000000000220e+00,4.382067537523353512e-02,4.274344630621433883e-01,5.176616470161234107e-02,5.465412901435466875e-01
6.873999999999999666e+00,4.407435213686459324e-02,4.272238242014681497e-01,5.211125337245325895e-02,5.464670634766253254e-01
6.875000000000000000e+00,4.433652774904887212e-02,4.270249927898672193e-01,5.246091585339079238e-02,5.464373150122269207e-01
6.876000000000000334e+00,4.460700229653612875e-02,4.268390387284743404e-01,5.281495638659015890e-02,5.464527441368723926e-01
6.876999999999999780e+00,4.488551800418055099e-02,4.266668918741605143e-01,5.317316965097013126e-02,5.465137096199353950e-01
6.878000000000000114e+00,4.517175059661591302e-02,4.265096154760552594e-01,5.353533225666593648e-02,5.466201841709659170e-01
6.878999999999999559e+00,4.546530410444740711e-02,4.263683045388333981e-01,5.390118920488888576e-02,5.467719806519749648e-01
6.879999999999999893e+00,4.576571148630783487e-02,4.262438326344092920e-01,5.427046389583177477e-02,5.469692974177451372e-01
6.881000000000000227e+00,4.607243673910328685e-02,4.261369217512563923e-01,5.464289710400579980e-02,5.472132041818420500e-01
6.881999999999999673e+00,4.638487477991345281e-02,4.260483823741721410e-01,5.501826344748763503e-02,5.475056505250104344e-01
6.883000000000000007e+00,4.670235280994657068e-02,4.259790547262781724e-01,5.539633489216776868e-02,5.478490609642113762e-01
6.884000000000000341e+00,4.702413515034693792e-02,4.259295733444282694e-01,5.577682644483839686e-02,5.482458384883771574e-01
6.884999999999999787e+00,4.734942719693654295e-02,4.259003767878821178e-01,5.615936825062967097e-02,5.486979249483215915e-01
6.886000000000000121e+00,4.767738895477193622e-02,4.258918963379658695e-01,5.654351577247904159e-02,5.492064748920618689e-01
6.886999999999999567e+00,4.800717597760521815e-02,4.259045931088036863e-01,5.692877848060021173e-02,5.497717708400888803e-01
6.887999999999999901e+00,4.833798606111626428e-02,4.259388645634318293e-01,5.731463069208776046e-02,5.503933450072852063e-01
6.889000000000000234e+00,4.866906812942912997e-02,4.259951150235151140e-01,5.770050190921330313e-02,5.510701309352331601e-01
6.889999999999999680e+00,4.899968643269472096e-02,4.260739991584188702e-01,5.808579212190734253e-02,5.518005908713596863e-01
6.891000000000000014e+00,4.932907866923137707e-02,4.261765093696631701e-01,5.846992690522822417e-02,5.525828494109081834e-01
6.892000000000000348e+00,4.965644973119170968e-02,4.263037596245456973e-01,5.885240425769164979e-02,5.534148837445973523e-01
6.892999999999999794e+00,4.998099180776137407e-02,4.264566314408246295e-01,5.923279003235842888e-02,5.542948342623108537e-01
6.894000000000000128e+00,5.030189120261601560e-02,4.266354790911487394e-01,5.961067994204813369e-02,5.552213657181824802e-01
6.894999999999999574e+00,5.061833465500960305e-02,4.268399738463814486e-01,5.998570271512179697e-02,5.561937821115142677e-01
6.895999999999999908e+00,5.092954467002911573e-02,4.270691031873689036e-01,6.035758077781746417e-02,5.572117249854087184e-01
6.897000000000000242e+00,5.123480752985911518e-02,4.273213433352594515e-01,6.072614512159719286e-02,5.582747927389574150e-01
6.897999999999999687e+00,5.153347986290536531e-02,4.275948588942513617e-01,6.109126964854984243e-02,5.593823551449613740e-01
6.899000000000000021e+00,5.182501212199942114e-02,4.278874648084177168e-01,6.145282041210946289e-02,5.605333533666820856e-01
6.900000000000000355e+00,5.210896756858168083e-02,4.281964546133769089e-01,6.181064984899665993e-02,5.617260183923173944e-01
6.900999999999999801e+00,5.238498979956067447e-02,4.285186562834775170e-01,6.216458365740125391e-02,5.629577768735941623e-01
6.902000000000000135e+00,5.265273898056258006e-02,4.288506933210716743e-01,6.251439189666220531e-02,5.642255968121278054e-01
6.902999999999999581e+00,5.291184928600029674e-02,4.291892237614658434e-01,6.285977276688875515e-02,5.655266769242857094e-01
6.903999999999999915e+00,5.316192452116089151e-02,4.295311750500495074e-01,6.320035747841733220e-02,5.668589521243541096e-01
6.905000000000000249e+00,5.340255452065607172e-02,4.298738624572047695e-01,6.353572803181753437e-02,5.682210720160343342e-01
6.905999999999999694e+00,5.363332706837996289e-02,4.302147396160195814e-01,6.386543346379612573e-02,5.696120191950916345e-01
6.907000000000000028e+00,5.385380928279324270e-02,4.305510208428849350e-01,6.418898276201950859e-02,5.710306481106813825e-01
6.908000000000000362e+00,5.406351263525752127e-02,4.308795238095738389e-01,6.450581869338205265e-02,5.724752975066039751e-01
6.908999999999999808e+00,5.426189317208615637e-02,4.311966060199561857e-01,6.481531686289217220e-02,5.739435745687465618e-01
6.910000000000000142e+00,5.444838326437720366e-02,4.314981521291637589e-01,6.511682735831604563e-02,5.754323971691028827e-01
6.910999999999999588e+00,5.462240770649735150e-02,4.317797734810733812e-01,6.540971919255211819e-02,5.769382243906204799e-01
6.911999999999999922e+00,5.478338415639484593e-02,4.320370489672338832e-01,6.569339757282600945e-02,5.784572077789212896e-01
6.913000000000000256e+00,5.493072970490496532e-02,4.322656955687646518e-01,6.596729873815998513e-02,5.799850770548585777e-01
6.913999999999999702e+00,5.506387414269810210e-02,4.324617653042846510e-01,6.623086665560240505e-02,5.815168648587822897e-01
6.915000000000000036e+00,5.518227171792578628e-02,4.326217425916318304e-01,6.648352026179549235e-02,5.830466752138209197e-01
6.916000000000000369e+00,5.528539541905298088e-02,4.327425237731191143e-01,6.672464517724392696e-02,5.845675641986832760e-01
6.916999999999999815e+00,5.537273003455388254e-02,4.328213131054646223e-01,6.695363384708453991e-02,5.860715552402075978e-01
6.918000000000000149e+00,5.544380894060801923e-02,4.328553534160292093e-01,6.716993155610441468e-02,5.875498813052496550e-01
6.918999999999999595e+00,5.549827150452268931e-02,4.328416661637751739e-01,6.737302421197099989e-02,5.889934513291490426e-01
6.919999999999999929e+00,5.553587637653149833e-02,4.327769530472855286e-01,6.756237572601295205e-02,5.903932872559376488e-01
6.921000000000000263e+00,5.555647064301905136e-02,4.326576006688167553e-01,6.773736968207211273e-02,5.917406231761009883e-01
6.921999999999999709e+00,5.555994398987275373e-02,4.324796648553360656e-01,6.789729083894180395e-02,5.930266580034789792e-01
6.923000000000000043e+00,5.554617590448399089e-02,4.322387299430057728e-01,6.804135745582104433e-02,5.942423150492844863e-01
6.924000000000000377e+00,5.551500981064928786e-02,4.319298813412596472e-01,6.816878602569723111e-02,5.953783071009146610e-01
6.924999999999999822e+00,5.546628866277671793e-02,4.315481496500623293e-01,6.827884997295349812e-02,5.964253926181442012e-01
6.926000000000000156e+00,5.539992108242960261e-02,4.310891933072693027e-01,6.837091352620512652e-02,5.973746131994999153e-01
